step,metric,group,mean,sem,n
6,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,57.381360992432626,4.837159433290746,8
7,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,50.84662654069515,1.966520141399457,8
8,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,49.37402918162644,3.7673015235193135,8
9,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,48.74076137806809,5.31297308193631,8
10,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,45.0209601598773,6.510330272404885,6
11,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,46.9059394389261,5.594679279070035,8
12,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,43.76788717016017,6.060488806813597,8
13,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,39.88233465893501,5.675235630132928,8
14,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,35.984567534626514,4.8340258225274315,8
15,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,34.807272465084004,5.099597302468717,8
16,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,40.74473847987468,6.472295970302621,8
17,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,37.35185513806893,4.290988389500058,8
18,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,72.25157198512751,36.99615818127391,8
19,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,77.03153964457694,40.3700718359609,8
20,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,59.71259804148567,24.05083910713018,8
21,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,55.60755154333176,17.330734067664213,8
22,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,56.64164207313284,19.24339468450751,8
23,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,44.992317516458534,8.647631496627955,8
24,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,45.275161214068255,10.840381107276245,8
25,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,50.10516596105298,15.87586434410431,8
26,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,51.61597282104828,18.029489927193183,8
27,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,55.24586884872025,19.397481234197677,8
28,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,60.011250529418646,24.13321263538838,8
29,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,67.60613136494126,28.263150969199245,8
30,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,66.73806945246811,29.458244953511528,8
31,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,82.03795052404837,28.383756114018997,8
32,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,82.18566083480081,28.329007209632824,8
33,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,82.35298228565061,28.66293884000094,8
34,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,81.31077186133734,28.26421542192029,8
35,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,80.23820099169774,28.04904234418591,8
36,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.94939060532528,27.456289888623573,8
37,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.46304513080099,27.15631876383825,8
38,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.96120438342108,26.917269819464625,8
39,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,79.2274192476922,27.568777592779078,8
40,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.75085015342917,26.82058290606187,8
41,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.97937680526576,27.830583915478176,8
42,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,79.47983030092347,28.186780398046015,8
43,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.36692590673056,27.5585896592282,8
44,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,80.2657458831494,28.666148766259745,8
45,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.76954939159367,27.30286406833291,8
46,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,80.09229224039069,28.194070394718032,8
47,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.02789442708594,26.57024402655201,8
48,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.52223841622764,26.850904816841428,8
49,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,79.18980117048281,27.4425632548387,8
50,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,79.34144496643121,27.989894268301022,8
51,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,79.97397477074293,28.24946215896262,8
52,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,77.2151237337507,26.127167173449465,8
53,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,80.642820465459,28.76049224612771,8
54,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,79.44240592595979,27.732229603143104,8
55,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.52230691409082,27.237173847413047,8
56,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.6577408406281,27.328069055411568,8
57,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,80.21507496332666,27.81169686749537,8
58,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,78.17370999225311,27.52767147376741,8
59,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,79.24889177711128,27.910828496528058,8
60,每百回合/偿债能力/生产企业,Trans.+GAIL+TD3,80.07152293284116,28.07004852353301,8
