participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,status,survival_days,human_decision_days,episode_decision_seconds,avg_seconds_per_decision,decisions_per_minute,episode_wall_seconds,wall_decisions_per_minute,rows_saved_total,auto_policy,expert_output_path,meta_output_path
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,14,episode_done,99,98,1.771,0.018,3319.978,2.368,2483.32,1470,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,15,episode_done,99,98,2.034,0.021,2890.566,2.657,2212.837,1568,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,16,episode_done,99,98,1.75,0.018,3359.863,2.357,2495.037,1666,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,17,episode_done,99,98,1.668,0.017,3525.494,2.285,2573.726,1764,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,18,episode_done,99,98,1.874,0.019,3137.601,2.5,2351.87,1862,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,19,episode_done,99,98,1.496,0.015,3930.185,2.091,2811.418,1960,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,20,episode_done,99,98,1.932,0.02,3043.52,2.616,2247.43,2058,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,21,episode_done,99,98,1.855,0.019,3169.637,2.5,2351.972,2156,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,22,episode_done,99,98,1.729,0.018,3400.598,2.315,2539.414,2254,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,23,episode_done,99,98,1.632,0.017,3602.601,2.239,2626.238,2352,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,24,episode_done,99,98,1.777,0.018,3309.519,2.39,2460.135,2450,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,25,episode_done,99,98,1.865,0.019,3152.932,2.461,2389.505,2548,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,26,episode_done,99,98,1.516,0.015,3879.011,2.087,2817.689,2646,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,27,episode_done,99,98,1.767,0.018,3326.972,2.394,2456.284,2744,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,28,episode_done,99,98,1.711,0.017,3435.702,2.314,2541.093,2842,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,29,episode_done,99,98,1.81,0.018,3248.096,2.42,2429.961,2940,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,30,episode_done,99,98,1.683,0.017,3494.007,2.326,2527.425,3038,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,31,episode_done,99,98,1.577,0.016,3727.632,2.139,2749.542,3136,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,32,episode_done,99,98,1.776,0.018,3311.705,2.392,2458.452,3234,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,33,episode_done,99,98,1.989,0.02,2956.997,2.656,2213.783,3332,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,34,episode_done,99,98,1.693,0.017,3473.869,2.32,2534.728,3430,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,35,episode_done,99,98,1.733,0.018,3392.569,2.331,2522.527,3528,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,36,episode_done,99,98,1.868,0.019,3148.028,2.461,2388.827,3626,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,37,episode_done,99,98,1.801,0.018,3265.46,2.413,2437.281,3724,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,38,episode_done,99,98,1.643,0.017,3579.093,2.226,2641.046,3822,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,39,episode_done,99,98,1.814,0.019,3240.907,2.458,2391.751,3920,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,40,episode_done,99,98,1.364,0.014,4310.283,1.969,2985.837,4018,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,41,episode_done,99,98,1.807,0.018,3254.463,2.41,2439.529,4116,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,42,episode_done,99,98,1.724,0.018,3409.742,2.326,2528.347,4214,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,43,episode_done,99,98,1.705,0.017,3448.385,2.281,2577.267,4312,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,44,episode_done,99,98,1.776,0.018,3311.096,2.415,2434.993,4410,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,45,episode_done,99,98,1.906,0.019,3085.125,2.541,2313.758,4508,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,46,episode_done,99,98,1.9,0.019,3094.766,2.576,2282.402,4606,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,47,episode_done,99,98,1.792,0.018,3282.005,2.391,2458.784,4704,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,48,episode_done,99,98,1.612,0.016,3648.685,2.191,2684.267,4802,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,49,episode_done,99,98,1.68,0.017,3500.006,2.299,2557.264,4900,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,50,episode_done,99,98,1.814,0.019,3240.829,2.429,2421.055,4998,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,51,episode_done,99,98,1.799,0.018,3268.466,2.408,2442.073,5096,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
codex_humanlike1700_20260602_164814,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,52,episode_done,99,98,2.019,0.021,2911.878,2.677,2196.507,5194,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_164814_20260602_164814_cba9003d_meta.csv
