participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,13,td3,12.6,0.04642,0.0574,0.0,0.5800000000000001,0.53,0.8,0.9,0.0,0.0,0.0,0.0,0.3,0.3,0.8,0.21200000000000002,1.8244983178584202,0.21200000000000002,0.0,0.0,0.0,0.0,0.8,0.368,1.8244983178584202,0.40599999999999997,0.0,0.0,0.0,0.0,0.9,10.0,1.8131446081888716,10.0,0.0,3.0,3.0,8.0,-0.5,0.0,0.0,-0.11111111111111116
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,14,td3,19.09,0.04575,0.049350000000000005,0.0,0.508,0.42750000000000005,0.9,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.9,0.17099999999999999,1.8131446081888716,0.17099999999999999,0.0,0.0,0.0,0.0,0.9,0.337,1.8131446081888716,0.45999999999999996,0.0,0.0,0.0,0.0,0.8,10.0,1.8851774752317518,10.0,0.0,3.0,3.0,8.0,-0.5,0.0,0.0,0.0
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,15,td3,9.212,0.03866,0.04365,0.0,0.48200000000000004,0.425,0.8,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.8,0.16999999999999998,1.8851774752317518,0.16999999999999998,0.0,0.0,0.0,0.0,0.8,0.312,1.8851774752317518,0.5519999999999999,0.0,0.0,0.0,0.0,0.8,10.0,1.9304333121713853,10.0,0.0,3.0,3.0,7.0,-0.5,0.0,0.0,-0.125
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,16,td3,6.172,0.03333,0.03735,0.0,0.418,0.355,0.8,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.8,0.142,1.9304333121713853,0.142,0.0,0.0,0.0,0.0,0.8,0.27599999999999997,1.9304333121713853,0.495,0.0,0.0,0.0,0.0,0.7,10.0,1.847921489298421,10.0,0.0,3.0,3.0,7.0,-0.5,0.0,0.0,0.0
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,17,td3,9.792,0.02277,0.037500000000000006,0.0,0.32599999999999996,0.3275,0.7,0.7,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.131,1.847921489298421,0.131,0.0,0.0,0.0,0.0,0.7,0.195,1.847921489298421,0.472,0.0,0.0,0.0,0.0,0.7,10.0,1.8743084395372502,10.0,0.0,3.0,3.0,8.0,-0.5,0.0,0.0,0.1428571428571428
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,18,td3,23.75,0.01636,0.03630000000000001,0.0,0.23199999999999998,0.22000000000000003,0.7,0.8,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.088,1.8743084395372502,0.088,0.0,0.0,0.0,0.0,0.7,0.144,1.8743084395372502,0.44400000000000006,0.0,0.0,0.0,0.0,0.8,10.0,1.9102443457929532,10.0,0.0,1.5,1.5,9.0,-0.5,-0.5,-0.5,0.125
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,19,td3,8.386,0.01242,0.035900000000000015,0.0,0.154,0.15,0.8,0.9,0.0,0.0,0.0,0.0,0.15,0.15,0.8,0.06,1.9102443457929532,0.06,0.0,0.0,0.0,0.0,0.8,0.094,1.9102443457929532,0.356,0.0,0.0,0.0,0.0,0.9,10.0,2.035420968157947,10.0,0.0,0.75,0.75,9.0,-0.5,-0.5,-0.5,0.0
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,20,td3,8.988,0.00954,0.035900000000000015,0.0,0.10500000000000001,0.10500000000000001,0.9,0.9,0.0,0.0,0.0,0.0,0.075,0.075,0.9,0.041999999999999996,2.035420968157947,0.041999999999999996,0.0,0.0,0.0,0.0,0.9,0.063,2.035420968157947,0.267,0.0,0.0,0.0,0.0,0.9,10.0,2.1682247288777474,10.0,0.0,0.75,0.75,8.0,-0.5,0.0,0.0,-0.11111111111111116
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,21,td3,10.709,0.00984,0.032750000000000015,0.0,0.10900000000000001,0.0775,0.9,0.8,0.0,0.0,0.0,0.0,0.075,0.075,0.9,0.031,2.1682247288777474,0.031,0.0,0.0,0.0,0.0,0.9,0.078,2.1682247288777474,0.26,0.0,0.0,0.0,0.0,0.8,10.0,2.0460154679297897,10.0,0.0,0.75,0.75,8.0,-0.5,0.0,0.0,0.0
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,22,td3,8.056,0.01036,0.028400000000000016,0.0,0.131,0.0875,0.8,0.8,0.0,0.0,0.0,0.0,0.075,0.075,0.8,0.034999999999999996,2.0460154679297897,0.034999999999999996,0.0,0.0,0.0,0.0,0.8,0.096,2.0460154679297897,0.32799999999999996,0.0,0.0,0.0,0.0,0.8,10.0,2.0548478376362915,10.0,0.0,0.75,0.75,8.0,-0.5,0.0,0.0,0.0
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,23,td3,5.778,0.01864,0.014200000000000016,0.0,0.23199999999999998,0.09,0.8,0.8,0.0,0.0,0.0,0.0,0.075,0.075,0.8,0.036,2.0548478376362915,0.036,0.0,0.0,0.0,0.0,0.8,0.196,2.0548478376362915,0.43099999999999994,0.0,0.0,0.0,0.0,0.8,10.0,1.8721331313465188,10.0,0.0,0.75,0.75,8.0,-0.5,0.0,0.0,0.0
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,24,td3,9.937,0.01114,0.01175,0.0,0.13999999999999999,0.11750000000000001,0.8,0.8,0.0,0.0,0.0,0.0,0.075,0.075,0.8,0.045,1.8721331313465188,0.06999999999999999,10.0,0.002,0.0,0.0,0.8,0.095,1.8721331313465188,0.43499999999999994,10.0,0.004,0.0,0.0,0.8,10.0,1.9967843815201807,10.0,0.0,1.125,1.125,7.0,-0.5,0.5,0.5,-0.125
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,25,td3,11.943,0.00919,0.0075,0.0,0.11699999999999999,0.075,0.8,0.7,0.0,0.0,0.0,0.0,0.1125,0.1125,0.8,0.028999999999999998,1.9967843815201807,0.04,10.0,0.001,0.0,0.0,0.8,0.088,1.9967843815201807,0.366,10.0,0.003,0.0,0.0,0.7,10.0,2.844831070093489,10.0,0.0,0.5625,0.5625,6.0,-0.5,-0.5,-0.5,-0.1428571428571429
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,26,td3,13.284,0.00492,0.00425,0.0,0.075,0.0425,0.7,0.6,0.0,0.0,0.0,0.0,0.05625,0.05625,0.7,0.016,2.844831070093489,0.026000000000000002,10.0,0.001,0.0,0.0,0.7,0.059,2.844831070093489,0.22599999999999998,10.0,0.003,0.0,0.0,0.6,10.0,1.4750823844188634,10.0,0.0,0.2813,0.2813,5.0,-0.5,-0.4999111111111111,-0.4999111111111111,-0.16666666666666663
anonymous,40岁以上,大专/本科,男,比较熟悉,偶尔接触,184,0,27,td3,7.868,0.00218,0.0032500000000000003,0.0,0.041999999999999996,0.0325,0.6,0.5,0.0,0.0,0.0,0.0,0.02813,0.02813,0.6,0.012,1.4750823844188634,0.024,10.0,0.001,0.0,0.0,0.6,0.03,1.4750823844188634,0.272,10.0,0.002,0.0,0.0,0.5,10.0,1.1960976450595526,10.0,0.0,0.2813,0.2813,5.0,-0.5,0.0,0.0,0.0
