participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,status,survival_days,human_decision_days,episode_decision_seconds,avg_seconds_per_decision,decisions_per_minute,episode_wall_seconds,wall_decisions_per_minute,rows_saved_total,auto_policy,expert_output_path,meta_output_path
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,10,episode_done,99,98,1.675,0.017,3509.956,2.375,2475.985,1078,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,11,episode_done,99,98,1.756,0.018,3349.262,2.361,2489.963,1176,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,12,episode_done,99,98,1.623,0.017,3622.198,2.28,2579.21,1274,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,13,episode_done,99,98,1.715,0.018,3427.871,2.364,2487.165,1372,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,14,episode_done,99,98,1.776,0.018,3310.501,2.363,2487.999,1470,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,15,episode_done,99,98,1.844,0.019,3189.258,2.394,2456.044,1568,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,16,episode_done,99,98,1.542,0.016,3813.91,2.132,2757.915,1666,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,17,episode_done,99,98,1.825,0.019,3222.454,2.435,2414.876,1764,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,18,episode_done,99,98,1.684,0.017,3492.678,2.209,2661.684,1862,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,19,episode_done,99,98,1.807,0.018,3253.138,2.453,2397.28,1960,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,20,episode_done,99,98,1.646,0.017,3571.57,2.353,2498.74,2058,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,21,episode_done,99,98,1.728,0.018,3402.726,2.405,2445.085,2156,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,22,episode_done,99,98,1.879,0.019,3128.899,2.588,2272.347,2254,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,23,episode_done,99,98,1.894,0.019,3105.309,2.552,2303.81,2352,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,24,episode_done,99,98,1.576,0.016,3730.409,2.223,2644.538,2450,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,25,episode_done,99,98,1.673,0.017,3515.334,2.288,2569.421,2548,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,26,episode_done,67,66,1.05,0.016,3772.089,1.5,2639.728,2614,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,27,episode_done,99,98,1.664,0.017,3534.521,2.385,2465.277,2712,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,28,episode_done,99,98,1.743,0.018,3373.539,2.4,2450.109,2810,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,29,episode_done,99,98,1.748,0.018,3363.061,2.425,2424.562,2908,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,30,episode_done,99,98,1.747,0.018,3365.627,2.272,2588.067,3006,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,31,episode_done,99,98,1.844,0.019,3188.391,2.448,2401.566,3104,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,32,episode_done,99,98,1.63,0.017,3608.313,2.243,2621.078,3202,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,33,episode_done,99,98,1.778,0.018,3307.672,2.307,2548.949,3300,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,34,episode_done,99,98,1.897,0.019,3100.234,2.564,2293.705,3398,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,35,episode_done,99,98,1.786,0.018,3292.623,2.449,2400.883,3496,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,36,episode_done,99,98,1.769,0.018,3324.433,2.44,2409.952,3594,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,37,episode_done,99,98,1.821,0.019,3229.055,2.527,2326.989,3692,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,38,episode_done,99,98,1.543,0.016,3809.916,2.181,2695.44,3790,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,39,episode_done,99,98,1.818,0.019,3234.22,2.585,2274.376,3888,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,40,episode_done,99,98,1.781,0.018,3301.208,2.313,2542.257,3986,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,41,episode_done,99,98,1.561,0.016,3766.641,2.139,2749.441,4084,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,42,episode_done,99,98,1.492,0.015,3940.749,2.119,2774.514,4182,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,43,episode_done,99,98,1.627,0.017,3614.954,2.349,2503.049,4280,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,44,episode_done,99,98,1.638,0.017,3590.218,2.267,2593.598,4378,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,45,episode_done,99,98,1.712,0.017,3434.295,2.457,2393.132,4476,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,46,episode_done,99,98,1.641,0.017,3583.178,2.196,2678.074,4574,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,47,episode_done,99,98,1.964,0.02,2994.518,2.621,2243.534,4672,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,48,episode_done,99,98,1.73,0.018,3398.621,2.434,2415.476,4770,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,49,episode_done,99,98,1.732,0.018,3394.987,2.384,2466.379,4868,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,50,episode_done,99,98,1.754,0.018,3352.59,2.395,2454.976,4966,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,51,episode_done,99,98,1.658,0.017,3546.631,2.459,2390.874,5064,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
codex_humanlike1700_20260602_163336,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,52,episode_done,99,98,1.819,0.019,3233.253,2.344,2508.087,5162,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_163336_20260602_163336_dfb92e85_meta.csv
