participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,11,td3,0.025,0.18553,0.0932,0.0,0.983,0.8074999999999999,1.8866299999999996,1.9940000000000002,0.0,0.0,0.0,0.0,0.59293,0.5955099999999999,1.8866299999999996,0.323,2.6984976829105918,0.325,0.0,0.0,0.0,0.0,1.8866299999999996,0.6599999999999999,2.6984976829105918,1.04,0.0,0.0,0.0,0.0,1.9940000000000002,10.0,3.099273633712471,10.0,0.0,5.6553,5.6417,21.4133,-0.5,-0.04621118850454509,-0.05262715991335143,0.0738866599799397
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,12,td3,0.004,0.18656999999999999,0.08675000000000001,0.0,0.9339999999999999,0.8675,1.9940000000000002,2.14133,0.0,0.0,0.0,0.0,0.5655300000000001,0.5641700000000001,1.9940000000000002,0.343,3.099273633712471,0.364,10.0,0.004,0.0,0.0,1.9940000000000002,0.591,3.099273633712471,0.991,10.0,0.038,0.0,0.0,2.14133,10.0,3.2020090546893534,10.0,0.0,5.6865,5.7562,22.5845,-0.5,0.005516948702986468,0.020295301061736604,0.05469497928857292
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,13,td3,0.014,0.14827,0.10420000000000001,0.0,0.693,0.8675,2.14133,2.25845,0.0,0.0,0.0,0.0,0.56865,0.57562,2.14133,0.34700000000000003,3.2020090546893534,0.351,0.0,0.0,0.0,0.0,2.14133,0.346,3.2020090546893534,0.882,0.0,0.0,0.0,0.0,2.25845,10.0,4.548027334954791,10.0,0.0,5.5898,5.5483,24.2786,-0.5,-0.01700518772531423,-0.03611757756853473,0.07501162301578534
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,14,td3,0.023,0.15075999999999998,0.09175000000000001,0.0,0.667,0.5425,2.25845,2.42786,0.0,0.0,0.0,0.0,0.55898,0.55483,2.25845,0.219,4.548027334954791,0.217,0.0,0.0,0.0,0.0,2.25845,0.44800000000000006,4.548027334954791,0.959,0.0,0.0,0.0,0.0,2.42786,10.0,2.30028776321367,10.0,0.0,5.624,5.6878,27.226,-0.5,0.00611828687967364,0.025142836544527203,0.12139909220465772
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,15,td3,0.021,0.16529,0.1029,0.0,0.681,0.7925,2.42786,2.7226000000000004,0.0,0.0,0.0,0.0,0.5624,0.5687800000000001,2.42786,0.317,2.30028776321367,0.321,0.0,0.0,0.0,0.0,2.42786,0.364,2.30028776321367,0.914,0.0,0.0,0.0,0.0,2.7226000000000004,10.0,3.16605573580005,10.0,0.0,5.5267,5.5365,29.7946,-0.5,-0.01730085348506416,-0.02660079468335752,0.09434364210680957
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,16,td3,0.023,0.21980000000000002,0.09220000000000002,0.0,0.807,0.7,2.7226000000000004,2.97946,0.0,0.0,0.0,0.0,0.5526699999999999,0.55365,2.7226000000000004,0.27999999999999997,3.16605573580005,0.281,0.0,0.0,0.0,0.0,2.7226000000000004,0.5269999999999999,3.16605573580005,1.1789999999999998,0.0,0.0,0.0,0.0,2.97946,10.0,4.118937548535781,10.0,0.0,5.9378,5.8825,32.3587,-0.5,0.07438435232598128,0.062494355639844734,0.08605921878461187
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,17,td3,0.023,0.26782999999999996,0.07940000000000003,0.0,0.898,0.77,2.97946,3.23587,0.0,0.0,0.0,0.0,0.59378,0.5882499999999999,2.97946,0.311,4.118937548535781,0.308,0.0,0.0,0.0,0.0,2.97946,0.587,4.118937548535781,0.767,0.0,0.0,0.0,0.0,3.23587,10.0,3.888473045995407,10.0,0.0,5.842,5.818,33.6132,-0.5,-0.016133921654484795,-0.010964725881852933,0.038768553742888345
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,18,td3,0.022,0.25583,0.086,0.0,0.791,0.86,3.23587,3.36132,0.0,0.0,0.0,0.0,0.5842,0.5818,3.23587,0.32799999999999996,3.888473045995407,0.375,10.0,0.016,0.0,0.0,3.23587,0.46299999999999997,3.888473045995407,0.9359999999999999,10.0,0.06899999999999999,0.0,0.0,3.36132,10.0,4.8336664061356815,10.0,0.0,5.6425,5.6268,35.3946,-0.5,-0.034149263950701836,-0.03286352698521822,0.05299703687836921
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,19,td3,0.022,0.2425,0.09179999999999999,0.0,0.722,0.78,3.36132,3.5394599999999996,0.0,0.0,0.0,0.0,0.56425,0.5626800000000001,3.36132,0.313,4.8336664061356815,0.312,0.0,0.0,0.0,0.0,3.36132,0.409,4.8336664061356815,0.633,0.0,0.0,0.0,0.0,3.5394599999999996,10.0,4.078329609272927,10.0,0.0,5.5902,5.5707,37.6928,-0.5,-0.00926894107221976,-0.009970142887609446,0.06493080865442757
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,20,td3,0.019,0.24271,0.1027,0.0,0.6859999999999999,0.795,3.5394599999999996,3.7692799999999997,0.0,0.0,0.0,0.0,0.5590200000000001,0.55707,3.5394599999999996,0.319,4.078329609272927,0.318,0.0,0.0,0.0,0.0,3.5394599999999996,0.367,4.078329609272927,0.737,0.0,0.0,0.0,0.0,3.7692799999999997,10.0,5.13137347667426,10.0,0.0,5.7584,5.7166,41.0125,-0.5,0.030088368931343812,0.026190604412371865,0.08807252313439173
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,21,td3,0.005,0.272,0.09849999999999999,0.0,0.7220000000000001,0.68,3.7692799999999997,4.101249999999999,0.0,0.0,0.0,0.0,0.5758399999999998,0.57166,3.7692799999999997,0.274,5.13137347667426,0.272,0.0,0.0,0.0,0.0,3.7692799999999997,0.44800000000000006,5.13137347667426,0.738,0.0,0.0,0.0,0.0,4.101249999999999,10.0,5.272205482385658,10.0,0.0,5.7365,5.7211,43.4735,-0.5,-0.003803139761044405,0.0007871811916173588,0.060006095702529905
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,22,td3,0.004,0.25773,0.10809999999999999,0.0,0.629,0.725,4.101249999999999,4.3473500000000005,0.0,0.0,0.0,0.0,0.57365,0.57211,4.101249999999999,0.29100000000000004,5.272205482385658,0.29,0.0,0.0,0.0,0.0,4.101249999999999,0.33799999999999997,5.272205482385658,0.618,0.0,0.0,0.0,0.0,4.3473500000000005,10.0,5.3999833573583675,10.0,0.0,5.8022,5.7714,46.3213,-0.5,0.011452976553647742,0.00879201552149067,0.06550657296974016
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,23,td3,0.004,0.27559,0.1107,0.0,0.634,0.66,4.3473500000000005,4.63213,0.0,0.0,0.0,0.0,0.5802200000000001,0.57714,4.3473500000000005,0.265,5.3999833573583675,0.264,0.0,0.0,0.0,0.0,4.3473500000000005,0.369,5.3999833573583675,0.637,0.0,0.0,0.0,0.0,4.63213,10.0,5.646496629645416,10.0,0.0,5.416,5.4079,49.1161,-0.5,-0.06656095963600017,-0.06298298506428257,0.060335094222312424
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,24,td3,0.011,0.28592,0.11600000000000002,0.0,0.617,0.67,4.63213,4.9116100000000005,0.0,0.0,0.0,0.0,0.5416000000000001,0.54079,4.63213,0.268,5.646496629645416,0.268,0.0,0.0,0.0,0.0,4.63213,0.34900000000000003,5.646496629645416,0.5730000000000001,0.0,0.0,0.0,0.0,4.9116100000000005,10.0,5.521289000542854,10.0,0.0,5.2618,5.2117,51.4596,-0.5,-0.028471196454948333,-0.03628025666155055,0.047713478879634064
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,25,td3,0.015,0.34885000000000005,0.11325000000000003,0.0,0.71,0.6825,4.9116100000000005,5.14596,0.0,0.0,0.0,0.0,0.52618,0.52117,4.9116100000000005,0.275,5.521289000542854,0.273,0.0,0.0,0.0,0.0,4.9116100000000005,0.43499999999999994,5.521289000542854,0.6639999999999999,0.0,0.0,0.0,0.0,5.14596,10.0,5.607303311363046,10.0,0.0,5.7481,5.6621,54.9764,-0.5,0.09242084457790112,0.08642093750599589,0.06834098982502779
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,26,td3,0.018,0.43691,0.10885000000000006,0.0,0.849,0.805,5.14596,5.497639999999999,0.0,0.0,0.0,0.0,0.57481,0.56621,5.14596,0.327,5.607303311363046,0.322,0.0,0.0,0.0,0.0,5.14596,0.522,5.607303311363046,0.658,0.0,0.0,0.0,0.0,5.497639999999999,10.0,5.838539868544382,10.0,0.0,5.7988,5.7978,57.563,-0.5,0.008820305840190557,0.023966372900513955,0.04704927932712977
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,27,td3,0.022,0.53704,0.10750000000000005,0.0,0.976,0.9625,5.497639999999999,5.756300000000001,0.0,0.0,0.0,0.0,0.57988,0.57978,5.497639999999999,0.385,5.838539868544382,0.385,0.0,0.0,0.0,0.0,5.497639999999999,0.591,5.838539868544382,0.787,0.0,0.0,0.0,0.0,5.756300000000001,10.0,5.748554861964765,10.0,0.0,5.6449,5.6906,60.0049,-0.5,-0.02653997378768025,-0.018489771982476033,0.042421347045845215
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,28,td3,0.004,0.6219199999999999,0.11125,0.0,1.08,1.1125,5.756300000000001,6.00049,0.0,0.0,0.0,0.0,0.5644899999999999,0.56906,5.756300000000001,0.41900000000000004,5.748554861964765,0.46900000000000003,10.0,0.026000000000000002,0.0,0.0,5.756300000000001,0.661,5.748554861964765,0.844,10.0,0.073,0.0,0.0,6.00049,10.0,6.02814644091327,10.0,0.0,5.557,5.5772,63.374,-0.5,-0.015571577884461951,-0.019927599901591986,0.056147081321692216
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,29,td3,0.013,0.5304800000000001,0.15185,0.0,0.884,1.29,6.00049,6.337400000000001,0.0,0.0,0.0,0.0,0.5557,0.55772,6.00049,0.516,6.02814644091327,0.518,0.0,0.0,0.0,0.0,6.00049,0.368,6.02814644091327,0.58,0.0,0.0,0.0,0.0,6.337400000000001,10.0,4.99901016559091,10.0,0.0,5.4734,5.4275,65.3263,-0.5,-0.01504408853698036,-0.026841425805063324,0.030806008773313964
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,30,td3,0.018,0.63721,0.16774999999999998,0.0,1.006,1.165,6.337400000000001,6.53263,0.0,0.0,0.0,0.0,0.5473399999999999,0.5427500000000001,6.337400000000001,0.47000000000000003,4.99901016559091,0.466,0.0,0.0,0.0,0.0,6.337400000000001,0.536,4.99901016559091,0.79,0.0,0.0,0.0,0.0,6.53263,10.0,6.163111624121712,10.0,0.0,5.6035,5.5955,67.2667,-0.5,0.02376950341652373,0.03095347766006462,0.029703197640154055
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,31,td3,0.024,0.7864099999999999,0.17284999999999998,0.0,1.204,1.255,6.53263,6.72667,0.0,0.0,0.0,0.0,0.56035,0.5595500000000002,6.53263,0.502,6.163111624121712,0.502,0.0,0.0,0.0,0.0,6.53263,0.702,6.163111624121712,0.99,0.0,0.0,0.0,0.0,6.72667,10.0,5.715384062029752,10.0,0.0,5.6282,5.6015,67.7291,-0.5,0.0044079593111447934,0.0010722902332227502,0.006874129398350082
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,32,td3,0.021,1.0952899999999999,0.16305,0.0,1.498,1.4,6.72667,6.77291,0.0,0.0,0.0,0.0,0.5628200000000001,0.5601499999999999,6.72667,0.563,5.715384062029752,0.5599999999999999,0.0,0.0,0.0,0.0,6.72667,0.9349999999999999,5.715384062029752,1.173,0.0,0.0,0.0,0.0,6.77291,10.0,6.087323383102726,10.0,0.0,5.6928,5.6509,71.8373,-0.5,0.011477914786254706,0.008819066321521074,0.06065635007699788
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,33,td3,0.02,1.40156,0.15139999999999998,0.0,1.529,1.4125,6.77291,7.18373,0.0,0.0,0.0,0.0,0.5692799999999999,0.56509,6.77291,0.5690000000000001,6.087323383102726,0.5650000000000001,0.0,0.0,0.0,0.0,6.77291,0.96,6.087323383102726,1.25,0.0,0.0,0.0,0.0,7.18373,10.0,6.74844333678687,10.0,0.0,5.3944,5.4347,76.4654,-0.5,-0.05241708825182667,-0.03825939230918962,0.06442474870297188
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,34,td3,0.022,1.72646,0.13475,0.0,1.51,1.3475,7.18373,7.64654,0.0,0.0,0.0,0.0,0.53944,0.54347,7.18373,0.517,6.74844333678687,0.5429999999999999,10.0,0.022,0.0,0.0,7.18373,0.993,6.74844333678687,1.1480000000000001,10.0,0.040999999999999995,0.0,0.0,7.64654,10.0,7.146067624931514,10.0,0.0,5.6158,5.6141,79.7707,-0.5,0.04104256265757078,0.03301010175354646,0.04322608656987348
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,35,td3,0.023,1.7209,0.1671,0.0,1.079,1.4025,7.64654,7.97707,0.0,0.0,0.0,0.0,0.56158,0.56141,7.64654,0.562,7.146067624931514,0.561,0.0,0.0,0.0,0.0,7.64654,0.517,7.146067624931514,0.705,0.0,0.0,0.0,0.0,7.97707,10.0,6.995179143198189,10.0,0.0,5.7353,5.8097,83.6862,-0.5,0.0212792478364614,0.03484084715270486,0.0490844382711948
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,36,td3,0.025,1.8649,0.18420000000000003,0.0,1.264,1.435,7.97707,8.36862,0.0,0.0,0.0,0.0,0.5735300000000001,0.58097,7.97707,0.5740000000000001,6.995179143198189,0.581,0.0,0.0,0.0,0.0,7.97707,0.6900000000000001,6.995179143198189,0.767,0.0,0.0,0.0,0.0,8.36862,10.0,7.011360565293697,10.0,0.0,5.6893,5.6833,87.2994,-0.5,-0.008020504594354327,-0.021756717214313936,0.04317557733533128
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,37,td3,0.021,2.02651,0.2024,0.0,1.238,1.42,8.36862,8.729940000000001,0.0,0.0,0.0,0.0,0.56893,0.5683300000000001,8.36862,0.5690000000000001,7.011360565293697,0.568,0.0,0.0,0.0,0.0,8.36862,0.669,7.011360565293697,0.905,0.0,0.0,0.0,0.0,8.729940000000001,10.0,7.437530962990058,10.0,0.0,5.7749,5.7517,84.9805,-0.5,0.015045787706747582,0.012035261203877878,-0.026562610968689393
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,38,td3,0.018,2.2099499999999996,0.21844999999999998,0.0,1.277,1.4375,8.729940000000001,8.498050000000001,0.0,0.0,0.0,0.0,0.57749,0.5751700000000001,8.729940000000001,0.577,7.437530962990058,0.575,0.0,0.0,0.0,0.0,8.729940000000001,0.7,7.437530962990058,0.95,0.0,0.0,0.0,0.0,8.498050000000001,10.0,7.270680344709265,10.0,0.0,5.8478,5.8816,87.5693,-0.5,0.0126235952137701,0.0225846271537109,0.030463459264184145
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,39,td3,0.019,2.46482,0.2259,0.0,1.388,1.4625,8.498050000000001,8.75693,0.0,0.0,0.0,0.0,0.5847800000000001,0.58816,8.498050000000001,0.585,7.270680344709265,0.588,0.0,0.0,0.0,0.0,8.498050000000001,0.8029999999999999,7.270680344709265,0.968,0.0,0.0,0.0,0.0,8.75693,10.0,7.754677934421558,10.0,0.0,5.618,5.6346,86.1544,-0.5,-0.03929682957693503,-0.041995375408052316,-0.01615748898301117
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,40,td3,0.019,2.66048,0.23800000000000002,0.0,1.284,1.405,8.75693,8.615440000000001,0.0,0.0,0.0,0.0,0.5618,0.5634599999999998,8.75693,0.562,7.754677934421558,0.563,0.0,0.0,0.0,0.0,8.75693,0.722,7.754677934421558,1.0,0.0,0.0,0.0,0.0,8.615440000000001,10.0,7.604254814440881,10.0,0.0,5.714,5.7227,88.3263,-0.5,0.01708793164827349,0.015635537571433877,0.025209391511054502
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,41,td3,0.02,2.9225100000000004,0.24275,0.0,1.3800000000000001,1.4275,8.615440000000001,8.83263,0.0,0.0,0.0,0.0,0.5713999999999999,0.5722700000000001,8.615440000000001,0.571,7.604254814440881,0.572,0.0,0.0,0.0,0.0,8.615440000000001,0.8089999999999999,7.604254814440881,0.9279999999999999,0.0,0.0,0.0,0.0,8.83263,10.0,7.515150271877798,10.0,0.0,5.8135,5.8549,86.3871,-0.5,0.017413370668533767,0.02310098380135228,-0.02195495565873362
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,42,td3,0.019,3.05964,0.26459999999999995,0.0,1.234,1.4525,8.83263,8.63871,0.0,0.0,0.0,0.0,0.5813500000000001,0.5854899999999998,8.83263,0.581,7.515150271877798,0.585,0.0,0.0,0.0,0.0,8.83263,0.653,7.515150271877798,1.001,0.0,0.0,0.0,0.0,8.63871,10.0,7.941407549781499,10.0,0.0,5.7929,5.8272,87.5698,-0.5,-0.0035434763911587064,-0.004731079950127004,0.013690701505201464
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,43,td3,0.029,3.3024400000000003,0.26975,0.0,1.3960000000000001,1.4475,8.63871,8.756979999999999,0.0,0.0,0.0,0.0,0.5792900000000001,0.58272,8.63871,0.579,7.941407549781499,0.583,0.0,0.0,0.0,0.0,8.63871,0.817,7.941407549781499,0.8550000000000001,0.0,0.0,0.0,0.0,8.756979999999999,10.0,6.90298046673247,10.0,0.0,5.8924,5.9382,84.5262,-0.5,0.01717619844982643,0.019048599670510757,-0.034756274423374034
codex_humanlike1700_20260602_164312,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,0,44,td3,0.005,3.57457,0.28019999999999995,0.0,1.3679999999999999,1.4725,8.756979999999999,8.45262,0.0,0.0,0.0,0.0,0.58924,0.5938200000000001,8.756979999999999,0.589,6.90298046673247,0.5940000000000001,0.0,0.0,0.0,0.0,8.756979999999999,0.779,6.90298046673247,0.9789999999999999,0.0,0.0,0.0,0.0,8.45262,10.0,8.052323849107726,10.0,0.0,5.9444,5.8742,87.9541,-0.5,0.008824927024641882,-0.010777676737058539,0.04055428967586394
