participant_id,participant_age_group,participant_education,participant_gender,participant_econ_background,participant_strategy_experience,seed,episode,status,survival_days,human_decision_days,episode_decision_seconds,avg_seconds_per_decision,decisions_per_minute,episode_wall_seconds,wall_decisions_per_minute,rows_saved_total,auto_policy,expert_output_path,meta_output_path
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,10,episode_done,99,98,1.836,0.019,3203.094,2.476,2375.124,1078,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,11,episode_done,99,98,2.011,0.021,2923.762,2.639,2227.967,1176,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,12,episode_done,99,98,2.012,0.021,2921.757,2.649,2219.595,1274,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,13,episode_done,99,98,1.987,0.02,2958.848,2.608,2254.75,1372,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,14,episode_done,99,98,2.081,0.021,2825.996,2.711,2168.926,1470,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,15,episode_done,99,98,2.038,0.021,2885.273,2.694,2182.963,1568,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,16,episode_done,99,98,1.934,0.02,3039.77,2.565,2291.983,1666,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,17,episode_done,99,98,2.174,0.022,2705.262,2.786,2110.802,1764,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,18,episode_done,99,98,2.128,0.022,2762.939,2.752,2136.424,1862,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,19,episode_done,99,98,2.039,0.021,2883.38,2.674,2199.287,1960,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,20,episode_done,99,98,1.978,0.02,2972.608,2.578,2281.086,2058,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,21,episode_done,99,98,2.106,0.021,2792.232,2.741,2144.943,2156,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,22,episode_done,99,98,2.163,0.022,2718.709,2.794,2104.18,2254,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,23,episode_done,99,98,1.93,0.02,3046.299,2.525,2329.127,2352,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,24,episode_done,99,98,2.042,0.021,2880.175,2.723,2159.031,2450,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,25,episode_done,99,98,1.979,0.02,2971.722,2.613,2250.536,2548,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,26,episode_done,99,98,1.983,0.02,2965.821,2.637,2229.576,2646,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,27,episode_done,99,98,2.01,0.021,2925.215,2.63,2235.368,2744,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,28,episode_done,99,98,1.874,0.019,3137.225,2.516,2337.353,2842,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,29,episode_done,99,98,2.03,0.021,2895.96,2.646,2222.561,2940,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,30,episode_done,99,98,1.861,0.019,3159.637,2.471,2379.89,3038,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,31,episode_done,99,98,2.159,0.022,2723.019,2.765,2126.404,3136,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,32,episode_done,99,98,1.966,0.02,2991.139,2.64,2227.601,3234,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,33,episode_done,99,98,1.801,0.018,3264.914,2.384,2466.385,3332,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,34,episode_done,99,98,2.038,0.021,2885.643,2.639,2228.49,3430,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,35,episode_done,99,98,2.006,0.02,2931.907,2.611,2251.774,3528,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,36,episode_done,99,98,2.014,0.021,2919.798,2.645,2223.183,3626,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,37,episode_done,99,98,1.901,0.019,3093.418,2.595,2266.0,3724,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,38,episode_done,99,98,1.972,0.02,2981.664,2.636,2230.242,3822,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,39,episode_done,99,98,1.867,0.019,3148.802,2.483,2367.965,3920,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,40,episode_done,99,98,2.129,0.022,2762.337,2.748,2139.787,4018,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,41,episode_done,99,98,2.05,0.021,2867.791,2.684,2190.363,4116,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,42,episode_done,99,98,2.111,0.022,2785.146,2.752,2136.5,4214,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,43,episode_done,99,98,1.822,0.019,3227.572,2.42,2429.642,4312,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,44,episode_done,99,98,1.893,0.019,3106.072,2.515,2337.749,4410,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,45,episode_done,99,98,2.01,0.021,2924.804,2.675,2198.2,4508,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,46,episode_done,99,98,2.189,0.022,2686.334,2.803,2097.922,4606,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,47,episode_done,99,98,1.957,0.02,3004.438,2.587,2272.748,4704,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,48,episode_done,99,98,1.882,0.019,3124.319,2.562,2294.97,4802,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,49,episode_done,99,98,2.005,0.02,2932.942,2.773,2120.374,4900,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,50,episode_done,99,98,1.775,0.018,3312.349,2.572,2286.231,4998,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,51,episode_done,99,98,1.648,0.017,3568.593,2.292,2565.785,5096,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,52,episode_done,99,98,1.573,0.016,3737.167,2.26,2601.463,5194,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
codex_humanlike1700_20260602_174459,20-40岁,硕士及以上,男,比较熟悉,经常接触,184,53,episode_done,99,98,1.861,0.019,3160.412,2.415,2435.044,5292,td3,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_expert.csv,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\human_collect_web_data\codex_humanlike1700_20260602_174459_20260602_174459_6f760957_meta.csv
